acronym,cutting_plane,Section_Data_ID,URL,entrez.id,homologous_human_ID
Psmc2,sagittal,67936415,http://api.brain-map.org/grid_data/download/67936415?include=energy,19181,5701
Psmc3,sagittal,70919149,http://api.brain-map.org/grid_data/download/70919149?include=energy,19182,5702
Psmc3,sagittal,392935,http://api.brain-map.org/grid_data/download/392935?include=energy,19182,5702
Psmc3,coronal,73512199,http://api.brain-map.org/grid_data/download/73512199?include=energy,19182,5702
Psmc3ip,sagittal,68445638,http://api.brain-map.org/grid_data/download/68445638?include=energy,19183,29893
Psmc4,sagittal,513224,http://api.brain-map.org/grid_data/download/513224?include=energy,23996,5704
Psmc5,sagittal,67815945,http://api.brain-map.org/grid_data/download/67815945?include=energy,19184,5705
Psmc6,sagittal,81600150,http://api.brain-map.org/grid_data/download/81600150?include=energy,67089,5706
Psmc6,sagittal,69817420,http://api.brain-map.org/grid_data/download/69817420?include=energy,67089,5706
Psmc6,coronal,73512205,http://api.brain-map.org/grid_data/download/73512205?include=energy,67089,5706
Psmc6,sagittal,70919681,http://api.brain-map.org/grid_data/download/70919681?include=energy,67089,5706
Psmd1,sagittal,74059253,http://api.brain-map.org/grid_data/download/74059253?include=energy,70247,5707
Psmd10,sagittal,68637455,http://api.brain-map.org/grid_data/download/68637455?include=energy,53380,5716
Psmd11,coronal,74743282,http://api.brain-map.org/grid_data/download/74743282?include=energy,69077,5717
Psmd11,sagittal,69817426,http://api.brain-map.org/grid_data/download/69817426?include=energy,69077,5717
Psmd12,sagittal,532629,http://api.brain-map.org/grid_data/download/532629?include=energy,66997,5718
Psmd13,coronal,74882718,http://api.brain-map.org/grid_data/download/74882718?include=energy,23997,5719
Psmd13,sagittal,69817432,http://api.brain-map.org/grid_data/download/69817432?include=energy,23997,5719
Psmd14,sagittal,69080012,http://api.brain-map.org/grid_data/download/69080012?include=energy,59029,10213
Psmd2,sagittal,68157415,http://api.brain-map.org/grid_data/download/68157415?include=energy,21762,5708
Psmd3,sagittal,393258,http://api.brain-map.org/grid_data/download/393258?include=energy,22123,5709
Psmd4,coronal,2503,http://api.brain-map.org/grid_data/download/2503?include=energy,19185,5710
Psmd4,sagittal,2504,http://api.brain-map.org/grid_data/download/2504?include=energy,19185,5710
Psmd5,sagittal,532751,http://api.brain-map.org/grid_data/download/532751?include=energy,66998,5711
Psmd5,coronal,75146002,http://api.brain-map.org/grid_data/download/75146002?include=energy,66998,5711
Psmd6,sagittal,68269288,http://api.brain-map.org/grid_data/download/68269288?include=energy,66413,9861
Psmd7,sagittal,71377824,http://api.brain-map.org/grid_data/download/71377824?include=energy,17463,5713
Psmd8,sagittal,393265,http://api.brain-map.org/grid_data/download/393265?include=energy,57296,5714
Psmd9,sagittal,69262237,http://api.brain-map.org/grid_data/download/69262237?include=energy,67151,5715
Psme1,coronal,76115739,http://api.brain-map.org/grid_data/download/76115739?include=energy,19186,5720
Psme1,sagittal,69816715,http://api.brain-map.org/grid_data/download/69816715?include=energy,19186,5720
Psme2,coronal,74800893,http://api.brain-map.org/grid_data/download/74800893?include=energy,19188,5721
Psme2,sagittal,70539164,http://api.brain-map.org/grid_data/download/70539164?include=energy,19188,5721
Psme2b-ps,sagittal,75990413,http://api.brain-map.org/grid_data/download/75990413?include=energy,621823,NA
Psme3,sagittal,70429375,http://api.brain-map.org/grid_data/download/70429375?include=energy,19192,10197
Psme4,sagittal,69817444,http://api.brain-map.org/grid_data/download/69817444?include=energy,103554,23198
Psmf1,sagittal,77910645,http://api.brain-map.org/grid_data/download/77910645?include=energy,228769,9491
Psmf1,sagittal,532650,http://api.brain-map.org/grid_data/download/532650?include=energy,228769,9491
Psmg1,sagittal,77454963,http://api.brain-map.org/grid_data/download/77454963?include=energy,56088,8624
Psmg2,sagittal,67765704,http://api.brain-map.org/grid_data/download/67765704?include=energy,107047,56984
Psmg3,sagittal,275680,http://api.brain-map.org/grid_data/download/275680?include=energy,66506,84262
Psors1c2,sagittal,70300953,http://api.brain-map.org/grid_data/download/70300953?include=energy,57390,170680
Pspc1,sagittal,71656122,http://api.brain-map.org/grid_data/download/71656122?include=energy,66645,55269
Psph,sagittal,68269067,http://api.brain-map.org/grid_data/download/68269067?include=energy,100678,5723
Pspn,sagittal,71377826,http://api.brain-map.org/grid_data/download/71377826?include=energy,19197,5623
Psrc1,sagittal,68445101,http://api.brain-map.org/grid_data/download/68445101?include=energy,56742,84722
Psrc1,coronal,71015388,http://api.brain-map.org/grid_data/download/71015388?include=energy,56742,84722
Pstk,sagittal,72182972,http://api.brain-map.org/grid_data/download/72182972?include=energy,214580,118672
Pstpip1,coronal,71717135,http://api.brain-map.org/grid_data/download/71717135?include=energy,19200,9051
Pstpip1,sagittal,69817456,http://api.brain-map.org/grid_data/download/69817456?include=energy,19200,9051
Pstpip2,sagittal,80514000,http://api.brain-map.org/grid_data/download/80514000?include=energy,19201,9050
Ptafr,sagittal,69863248,http://api.brain-map.org/grid_data/download/69863248?include=energy,19204,5724
Ptar1,sagittal,69407941,http://api.brain-map.org/grid_data/download/69407941?include=energy,72351,375743
Ptbp1,coronal,356857,http://api.brain-map.org/grid_data/download/356857?include=energy,19205,5725
Ptbp1,sagittal,76081929,http://api.brain-map.org/grid_data/download/76081929?include=energy,19205,5725
Ptbp2,sagittal,71724010,http://api.brain-map.org/grid_data/download/71724010?include=energy,56195,58155
Ptcd1,coronal,74882764,http://api.brain-map.org/grid_data/download/74882764?include=energy,71799,100526740
Ptcd1,sagittal,69817457,http://api.brain-map.org/grid_data/download/69817457?include=energy,71799,100526740
Ptcd2,sagittal,75214936,http://api.brain-map.org/grid_data/download/75214936?include=energy,68927,79810
Ptcd2,coronal,77414563,http://api.brain-map.org/grid_data/download/77414563?include=energy,68927,79810
Ptcd2,coronal,293037,http://api.brain-map.org/grid_data/download/293037?include=energy,68927,79810
Ptcd3,sagittal,70609222,http://api.brain-map.org/grid_data/download/70609222?include=energy,69956,55037
Ptch1,sagittal,69817625,http://api.brain-map.org/grid_data/download/69817625?include=energy,19206,5727
Ptchd1,sagittal,69447810,http://api.brain-map.org/grid_data/download/69447810?include=energy,211612,139411
Ptchd1,coronal,71249749,http://api.brain-map.org/grid_data/download/71249749?include=energy,211612,139411
Ptchd2,sagittal,77620810,http://api.brain-map.org/grid_data/download/77620810?include=energy,242748,57540
Ptchd3,sagittal,71891731,http://api.brain-map.org/grid_data/download/71891731?include=energy,74675,374308
Ptcra,sagittal,100144888,http://api.brain-map.org/grid_data/download/100144888?include=energy,19208,171558
Ptdss1,sagittal,513476,http://api.brain-map.org/grid_data/download/513476?include=energy,19210,9791
Ptdss1,coronal,74800904,http://api.brain-map.org/grid_data/download/74800904?include=energy,19210,9791
Ptdss2,sagittal,68745209,http://api.brain-map.org/grid_data/download/68745209?include=energy,27388,81490
Pten,sagittal,68445185,http://api.brain-map.org/grid_data/download/68445185?include=energy,19211,5728
Pter,sagittal,71763849,http://api.brain-map.org/grid_data/download/71763849?include=energy,19212,9317
Ptf1a,sagittal,81657673,http://api.brain-map.org/grid_data/download/81657673?include=energy,19213,256297
Ptgdr,sagittal,75233665,http://api.brain-map.org/grid_data/download/75233665?include=energy,19214,5729
Ptgds,sagittal,852,http://api.brain-map.org/grid_data/download/852?include=energy,19215,5730
Ptgds,coronal,851,http://api.brain-map.org/grid_data/download/851?include=energy,19215,5730
Ptgds,sagittal,68192996,http://api.brain-map.org/grid_data/download/68192996?include=energy,19215,5730
Ptgds,coronal,79567709,http://api.brain-map.org/grid_data/download/79567709?include=energy,19215,5730
Ptger1,sagittal,71325378,http://api.brain-map.org/grid_data/download/71325378?include=energy,19216,5731
Ptger2,sagittal,79534953,http://api.brain-map.org/grid_data/download/79534953?include=energy,19217,5732
Ptger3,sagittal,71325384,http://api.brain-map.org/grid_data/download/71325384?include=energy,19218,5733
Ptger4,sagittal,100144113,http://api.brain-map.org/grid_data/download/100144113?include=energy,19219,5734
Ptger4,coronal,112203056,http://api.brain-map.org/grid_data/download/112203056?include=energy,19219,5734
Ptges,sagittal,70565141,http://api.brain-map.org/grid_data/download/70565141?include=energy,64292,9536
Ptges2,sagittal,67978412,http://api.brain-map.org/grid_data/download/67978412?include=energy,96979,80142
Ptges3,sagittal,75214937,http://api.brain-map.org/grid_data/download/75214937?include=energy,56351,10728
Ptges3l,sagittal,71492898,http://api.brain-map.org/grid_data/download/71492898?include=energy,73635,100885848
Ptgfr,sagittal,69288249,http://api.brain-map.org/grid_data/download/69288249?include=energy,19220,5737
Ptgfr,coronal,72283795,http://api.brain-map.org/grid_data/download/72283795?include=energy,19220,5737
Ptgfrn,sagittal,69817643,http://api.brain-map.org/grid_data/download/69817643?include=energy,19221,5738
Ptgir,sagittal,69863249,http://api.brain-map.org/grid_data/download/69863249?include=energy,19222,5739
Ptgis,sagittal,69817649,http://api.brain-map.org/grid_data/download/69817649?include=energy,19223,5740
Ptgr1,sagittal,68269592,http://api.brain-map.org/grid_data/download/68269592?include=energy,67103,22949
Ptgr2,sagittal,76098389,http://api.brain-map.org/grid_data/download/76098389?include=energy,77219,145482
Ptgs1,sagittal,79911536,http://api.brain-map.org/grid_data/download/79911536?include=energy,19224,5742
Ptgs1,coronal,74800973,http://api.brain-map.org/grid_data/download/74800973?include=energy,19224,5742
Ptgs2,coronal,71016664,http://api.brain-map.org/grid_data/download/71016664?include=energy,19225,5743
Ptgs2,sagittal,68667904,http://api.brain-map.org/grid_data/download/68667904?include=energy,19225,5743
Pth,sagittal,74821913,http://api.brain-map.org/grid_data/download/74821913?include=energy,19226,5741
Pth1r,sagittal,100144111,http://api.brain-map.org/grid_data/download/100144111?include=energy,19228,5745
Pth1r,coronal,112202195,http://api.brain-map.org/grid_data/download/112202195?include=energy,19228,5745
Pth2r,sagittal,69863250,http://api.brain-map.org/grid_data/download/69863250?include=energy,213527,5746
Pthlh,coronal,73592531,http://api.brain-map.org/grid_data/download/73592531?include=energy,19227,5744
Pthlh,sagittal,69015326,http://api.brain-map.org/grid_data/download/69015326?include=energy,19227,5744
Ptk2,sagittal,532764,http://api.brain-map.org/grid_data/download/532764?include=energy,14083,5747
Ptk2,coronal,75774672,http://api.brain-map.org/grid_data/download/75774672?include=energy,14083,5747
Ptk2b,sagittal,71920502,http://api.brain-map.org/grid_data/download/71920502?include=energy,19229,2185
Ptk2b,coronal,74357569,http://api.brain-map.org/grid_data/download/74357569?include=energy,19229,2185
Ptk6,sagittal,71377836,http://api.brain-map.org/grid_data/download/71377836?include=energy,20459,5753
Ptk7,sagittal,69817661,http://api.brain-map.org/grid_data/download/69817661?include=energy,71461,5754
Ptk7,coronal,74882765,http://api.brain-map.org/grid_data/download/74882765?include=energy,71461,5754
Ptma,sagittal,69816721,http://api.brain-map.org/grid_data/download/69816721?include=energy,19231,NA
Ptms,sagittal,68798711,http://api.brain-map.org/grid_data/download/68798711?include=energy,69202,NA
Ptn,coronal,2507,http://api.brain-map.org/grid_data/download/2507?include=energy,19242,5764
Ptn,sagittal,77455034,http://api.brain-map.org/grid_data/download/77455034?include=energy,19242,5764
Ptn,coronal,77866882,http://api.brain-map.org/grid_data/download/77866882?include=energy,19242,5764
Ptn,sagittal,2508,http://api.brain-map.org/grid_data/download/2508?include=energy,19242,5764
Ptov1,sagittal,74581086,http://api.brain-map.org/grid_data/download/74581086?include=energy,84113,53635
Ptp4a1,coronal,75079765,http://api.brain-map.org/grid_data/download/75079765?include=energy,19243,7803
Ptp4a1,sagittal,69014440,http://api.brain-map.org/grid_data/download/69014440?include=energy,19243,7803
Ptp4a2,sagittal,77799059,http://api.brain-map.org/grid_data/download/77799059?include=energy,19244,8073
Ptp4a2,sagittal,71280538,http://api.brain-map.org/grid_data/download/71280538?include=energy,19244,8073
Ptp4a2,sagittal,70813353,http://api.brain-map.org/grid_data/download/70813353?include=energy,19244,8073
Ptp4a3,sagittal,71735828,http://api.brain-map.org/grid_data/download/71735828?include=energy,19245,11156
Ptpdc1,coronal,72472738,http://api.brain-map.org/grid_data/download/72472738?include=energy,218232,138639
Ptpdc1,sagittal,69527740,http://api.brain-map.org/grid_data/download/69527740?include=energy,218232,138639
Ptpla,sagittal,69817667,http://api.brain-map.org/grid_data/download/69817667?include=energy,30963,9200
Ptplad1,sagittal,67765732,http://api.brain-map.org/grid_data/download/67765732?include=energy,57874,51495
Ptplad2,sagittal,587424,http://api.brain-map.org/grid_data/download/587424?include=energy,66775,401494
Ptplb,sagittal,75695645,http://api.brain-map.org/grid_data/download/75695645?include=energy,70757,201562
Ptpmt1,sagittal,74581056,http://api.brain-map.org/grid_data/download/74581056?include=energy,66461,114971
Ptpn1,sagittal,76003580,http://api.brain-map.org/grid_data/download/76003580?include=energy,19246,5770
Ptpn11,sagittal,77620471,http://api.brain-map.org/grid_data/download/77620471?include=energy,19247,5781
Ptpn12,sagittal,68798861,http://api.brain-map.org/grid_data/download/68798861?include=energy,19248,5782
Ptpn13,sagittal,69028432,http://api.brain-map.org/grid_data/download/69028432?include=energy,19249,5783
Ptpn14,sagittal,69817673,http://api.brain-map.org/grid_data/download/69817673?include=energy,19250,5784
Ptpn14,sagittal,73927769,http://api.brain-map.org/grid_data/download/73927769?include=energy,19250,5784
Ptpn18,sagittal,2510,http://api.brain-map.org/grid_data/download/2510?include=energy,19253,26469
Ptpn18,coronal,2509,http://api.brain-map.org/grid_data/download/2509?include=energy,19253,26469
Ptpn2,sagittal,76097717,http://api.brain-map.org/grid_data/download/76097717?include=energy,19255,5771
Ptpn2,coronal,77413686,http://api.brain-map.org/grid_data/download/77413686?include=energy,19255,5771
Ptpn20,sagittal,69817679,http://api.brain-map.org/grid_data/download/69817679?include=energy,19256,26095
Ptpn21,sagittal,71377846,http://api.brain-map.org/grid_data/download/71377846?include=energy,24000,11099
Ptpn21,sagittal,77799015,http://api.brain-map.org/grid_data/download/77799015?include=energy,24000,11099
Ptpn22,sagittal,68743763,http://api.brain-map.org/grid_data/download/68743763?include=energy,19260,26191
Ptpn23,sagittal,69817691,http://api.brain-map.org/grid_data/download/69817691?include=energy,104831,25930
Ptpn3,sagittal,70786719,http://api.brain-map.org/grid_data/download/70786719?include=energy,545622,5774
Ptpn3,sagittal,71378350,http://api.brain-map.org/grid_data/download/71378350?include=energy,545622,5774
Ptpn3,coronal,72109295,http://api.brain-map.org/grid_data/download/72109295?include=energy,545622,5774
Ptpn3,coronal,74511860,http://api.brain-map.org/grid_data/download/74511860?include=energy,545622,5774
Ptpn4,sagittal,71378378,http://api.brain-map.org/grid_data/download/71378378?include=energy,19258,5775
Ptpn4,coronal,74743283,http://api.brain-map.org/grid_data/download/74743283?include=energy,19258,5775
Ptpn5,sagittal,71378389,http://api.brain-map.org/grid_data/download/71378389?include=energy,19259,84867
Ptpn5,coronal,74743293,http://api.brain-map.org/grid_data/download/74743293?include=energy,19259,84867
Ptpn6,sagittal,100146055,http://api.brain-map.org/grid_data/download/100146055?include=energy,15170,5777
Ptpn7,sagittal,71021051,http://api.brain-map.org/grid_data/download/71021051?include=energy,320139,5778
Ptpn9,sagittal,70919824,http://api.brain-map.org/grid_data/download/70919824?include=energy,56294,5780
Ptpn9,sagittal,70565147,http://api.brain-map.org/grid_data/download/70565147?include=energy,56294,5780
Ptpra,sagittal,71378408,http://api.brain-map.org/grid_data/download/71378408?include=energy,19262,5786
Ptprb,sagittal,71378418,http://api.brain-map.org/grid_data/download/71378418?include=energy,19263,5787
Ptprc,sagittal,71378437,http://api.brain-map.org/grid_data/download/71378437?include=energy,19264,5788
Ptprcap,coronal,121091,http://api.brain-map.org/grid_data/download/121091?include=energy,19265,5790
Ptprcap,sagittal,104596,http://api.brain-map.org/grid_data/download/104596?include=energy,19265,5790
Ptprd,sagittal,857,http://api.brain-map.org/grid_data/download/857?include=energy,19266,NA
Ptprd,coronal,855,http://api.brain-map.org/grid_data/download/855?include=energy,19266,NA
Ptprd,sagittal,856,http://api.brain-map.org/grid_data/download/856?include=energy,19266,NA
Ptpre,sagittal,69817733,http://api.brain-map.org/grid_data/download/69817733?include=energy,19267,5791
Ptprg,sagittal,74430888,http://api.brain-map.org/grid_data/download/74430888?include=energy,19270,5793
Ptprh,sagittal,75043671,http://api.brain-map.org/grid_data/download/75043671?include=energy,545902,5794
Ptprj,coronal,73521803,http://api.brain-map.org/grid_data/download/73521803?include=energy,19271,5795
Ptprj,sagittal,69816727,http://api.brain-map.org/grid_data/download/69816727?include=energy,19271,5795
Ptprk,coronal,74743303,http://api.brain-map.org/grid_data/download/74743303?include=energy,19272,5796
Ptprk,sagittal,71378456,http://api.brain-map.org/grid_data/download/71378456?include=energy,19272,5796
Ptprm,sagittal,865,http://api.brain-map.org/grid_data/download/865?include=energy,19274,5797
Ptprm,coronal,864,http://api.brain-map.org/grid_data/download/864?include=energy,19274,5797
Ptprn,sagittal,71381133,http://api.brain-map.org/grid_data/download/71381133?include=energy,19275,5798
Ptprn2,sagittal,69236592,http://api.brain-map.org/grid_data/download/69236592?include=energy,19276,5799
Ptpro,sagittal,70525783,http://api.brain-map.org/grid_data/download/70525783?include=energy,19277,5800
Ptpro,coronal,72340109,http://api.brain-map.org/grid_data/download/72340109?include=energy,19277,5800
Ptprr,coronal,74882784,http://api.brain-map.org/grid_data/download/74882784?include=energy,19279,5801
Ptprr,sagittal,71377856,http://api.brain-map.org/grid_data/download/71377856?include=energy,19279,5801
Ptprs,sagittal,69817751,http://api.brain-map.org/grid_data/download/69817751?include=energy,19280,5802
Ptprs,coronal,74882787,http://api.brain-map.org/grid_data/download/74882787?include=energy,19280,5802
Ptprt,sagittal,867,http://api.brain-map.org/grid_data/download/867?include=energy,19281,11122
Ptprt,coronal,72008491,http://api.brain-map.org/grid_data/download/72008491?include=energy,19281,11122
Ptprt,coronal,866,http://api.brain-map.org/grid_data/download/866?include=energy,19281,11122
Ptpru,coronal,858,http://api.brain-map.org/grid_data/download/858?include=energy,19273,10076
Ptpru,sagittal,859,http://api.brain-map.org/grid_data/download/859?include=energy,19273,10076
Ptpru,sagittal,860,http://api.brain-map.org/grid_data/download/860?include=energy,19273,10076
Ptprv,coronal,73817436,http://api.brain-map.org/grid_data/download/73817436?include=energy,13924,NA
Ptprv,sagittal,77620289,http://api.brain-map.org/grid_data/download/77620289?include=energy,13924,NA
Ptprz1,sagittal,71487157,http://api.brain-map.org/grid_data/download/71487157?include=energy,19283,5803
Ptprz1,coronal,77371825,http://api.brain-map.org/grid_data/download/77371825?include=energy,19283,5803
Ptrf,sagittal,69817763,http://api.brain-map.org/grid_data/download/69817763?include=energy,19285,284119
Ptrf,sagittal,74822601,http://api.brain-map.org/grid_data/download/74822601?include=energy,19285,284119
Ptrf,coronal,73521818,http://api.brain-map.org/grid_data/download/73521818?include=energy,19285,284119
Ptrh1,sagittal,69202250,http://api.brain-map.org/grid_data/download/69202250?include=energy,329384,138428
Ptrh2,sagittal,68633318,http://api.brain-map.org/grid_data/download/68633318?include=energy,217057,51651
Pts,sagittal,68148753,http://api.brain-map.org/grid_data/download/68148753?include=energy,19286,5805
Pttg1,sagittal,71608284,http://api.brain-map.org/grid_data/download/71608284?include=energy,30939,9232
Pttg1,coronal,293036,http://api.brain-map.org/grid_data/download/293036?include=energy,30939,9232
Pttg1ip,coronal,1956,http://api.brain-map.org/grid_data/download/1956?include=energy,108705,754
Pttg1ip,sagittal,1957,http://api.brain-map.org/grid_data/download/1957?include=energy,108705,754
Ptx3,sagittal,100146051,http://api.brain-map.org/grid_data/download/100146051?include=energy,19288,5806
Ptx4,sagittal,72081607,http://api.brain-map.org/grid_data/download/72081607?include=energy,68509,390667
Puf60,sagittal,69202675,http://api.brain-map.org/grid_data/download/69202675?include=energy,67959,22827
Pum1,sagittal,73424038,http://api.brain-map.org/grid_data/download/73424038?include=energy,80912,9698
Pum2,sagittal,68845514,http://api.brain-map.org/grid_data/download/68845514?include=energy,80913,23369
Purb,sagittal,70813173,http://api.brain-map.org/grid_data/download/70813173?include=energy,19291,5814
Purb,sagittal,71609032,http://api.brain-map.org/grid_data/download/71609032?include=energy,19291,5814
Purb,coronal,75080632,http://api.brain-map.org/grid_data/download/75080632?include=energy,19291,5814
Purg,coronal,74882788,http://api.brain-map.org/grid_data/download/74882788?include=energy,75029,29942
Purg,sagittal,69817769,http://api.brain-map.org/grid_data/download/69817769?include=energy,75029,29942
Pus1,sagittal,532760,http://api.brain-map.org/grid_data/download/532760?include=energy,56361,80324
Pus10,sagittal,68161476,http://api.brain-map.org/grid_data/download/68161476?include=energy,74467,150962
Pus3,sagittal,71763565,http://api.brain-map.org/grid_data/download/71763565?include=energy,67049,83480
Pus7,coronal,79556638,http://api.brain-map.org/grid_data/download/79556638?include=energy,78697,54517
Pus7,sagittal,74990484,http://api.brain-map.org/grid_data/download/74990484?include=energy,78697,54517
Pus7,sagittal,70919806,http://api.brain-map.org/grid_data/download/70919806?include=energy,78697,54517
Pus7l,sagittal,69407403,http://api.brain-map.org/grid_data/download/69407403?include=energy,78895,83448
Pusl1,sagittal,70786833,http://api.brain-map.org/grid_data/download/70786833?include=energy,433813,126789
Pvalb,sagittal,75457591,http://api.brain-map.org/grid_data/download/75457591?include=energy,19293,5816
Pvalb,sagittal,75496201,http://api.brain-map.org/grid_data/download/75496201?include=energy,19293,5816
Pvalb,sagittal,75496191,http://api.brain-map.org/grid_data/download/75496191?include=energy,19293,5816
Pvalb,sagittal,75492814,http://api.brain-map.org/grid_data/download/75492814?include=energy,19293,5816
Pvalb,sagittal,75496608,http://api.brain-map.org/grid_data/download/75496608?include=energy,19293,5816
Pvalb,sagittal,75496607,http://api.brain-map.org/grid_data/download/75496607?include=energy,19293,5816
Pvalb,sagittal,75492804,http://api.brain-map.org/grid_data/download/75492804?include=energy,19293,5816
Pvalb,sagittal,75492803,http://api.brain-map.org/grid_data/download/75492803?include=energy,19293,5816
Pvalb,sagittal,869,http://api.brain-map.org/grid_data/download/869?include=energy,19293,5816
Pvalb,sagittal,75492824,http://api.brain-map.org/grid_data/download/75492824?include=energy,19293,5816
Pvalb,sagittal,75496180,http://api.brain-map.org/grid_data/download/75496180?include=energy,19293,5816
Pvalb,coronal,79556738,http://api.brain-map.org/grid_data/download/79556738?include=energy,19293,5816
Pvalb,sagittal,75496597,http://api.brain-map.org/grid_data/download/75496597?include=energy,19293,5816
Pvalb,sagittal,75496190,http://api.brain-map.org/grid_data/download/75496190?include=energy,19293,5816
Pvalb,coronal,868,http://api.brain-map.org/grid_data/download/868?include=energy,19293,5816
Pvalb,sagittal,75496619,http://api.brain-map.org/grid_data/download/75496619?include=energy,19293,5816
Pvalb,sagittal,75457580,http://api.brain-map.org/grid_data/download/75457580?include=energy,19293,5816
Pvalb,sagittal,100055067,http://api.brain-map.org/grid_data/download/100055067?include=energy,19293,5816
Pvalb,sagittal,100055042,http://api.brain-map.org/grid_data/download/100055042?include=energy,19293,5816
Pvalb,sagittal,100055064,http://api.brain-map.org/grid_data/download/100055064?include=energy,19293,5816
Pvalb,sagittal,75457581,http://api.brain-map.org/grid_data/download/75457581?include=energy,19293,5816
Pvalb,sagittal,75457579,http://api.brain-map.org/grid_data/download/75457579?include=energy,19293,5816
Pvr,coronal,119504,http://api.brain-map.org/grid_data/download/119504?include=energy,52118,NA
Pvr,coronal,79556654,http://api.brain-map.org/grid_data/download/79556654?include=energy,52118,NA
Pvr,sagittal,79632253,http://api.brain-map.org/grid_data/download/79632253?include=energy,52118,NA
Pvr,sagittal,69817775,http://api.brain-map.org/grid_data/download/69817775?include=energy,52118,NA
Pvr,coronal,71670694,http://api.brain-map.org/grid_data/download/71670694?include=energy,52118,NA
Pvrl1,sagittal,73424053,http://api.brain-map.org/grid_data/download/73424053?include=energy,58235,5818
Pvrl1,coronal,74363351,http://api.brain-map.org/grid_data/download/74363351?include=energy,58235,5818
Pvrl2,sagittal,119697,http://api.brain-map.org/grid_data/download/119697?include=energy,19294,5819
Pvrl3,sagittal,100055055,http://api.brain-map.org/grid_data/download/100055055?include=energy,58998,25945
Pvrl3,sagittal,100055047,http://api.brain-map.org/grid_data/download/100055047?include=energy,58998,25945
Pvrl3,sagittal,100142538,http://api.brain-map.org/grid_data/download/100142538?include=energy,58998,25945
Pvrl3,sagittal,100055041,http://api.brain-map.org/grid_data/download/100055041?include=energy,58998,25945
Pvrl3,sagittal,100142451,http://api.brain-map.org/grid_data/download/100142451?include=energy,58998,25945
Pvrl3,coronal,73521804,http://api.brain-map.org/grid_data/download/73521804?include=energy,58998,25945
Pvrl3,sagittal,69816733,http://api.brain-map.org/grid_data/download/69816733?include=energy,58998,25945
Pvrl4,sagittal,100144179,http://api.brain-map.org/grid_data/download/100144179?include=energy,71740,81607
Pvrl4,coronal,2511,http://api.brain-map.org/grid_data/download/2511?include=energy,71740,81607
Pvt1,sagittal,74359718,http://api.brain-map.org/grid_data/download/74359718?include=energy,19296,NA
Pwp1,sagittal,67787339,http://api.brain-map.org/grid_data/download/67787339?include=energy,103136,11137
Pwp2,sagittal,2514,http://api.brain-map.org/grid_data/download/2514?include=energy,110816,NA
Pwp2,coronal,112645814,http://api.brain-map.org/grid_data/download/112645814?include=energy,110816,NA
Pwwp2a,sagittal,71211602,http://api.brain-map.org/grid_data/download/71211602?include=energy,70802,114825
Pwwp2a,sagittal,71380501,http://api.brain-map.org/grid_data/download/71380501?include=energy,70802,114825
Pwwp2b,sagittal,70300965,http://api.brain-map.org/grid_data/download/70300965?include=energy,101631,170394
Pwwp2b,sagittal,71211770,http://api.brain-map.org/grid_data/download/71211770?include=energy,101631,170394
Pxdn,sagittal,70539244,http://api.brain-map.org/grid_data/download/70539244?include=energy,69675,7837
Pxk,sagittal,71487172,http://api.brain-map.org/grid_data/download/71487172?include=energy,218699,54899
Pxmp2,sagittal,69015146,http://api.brain-map.org/grid_data/download/69015146?include=energy,19301,5827
Pxmp3,sagittal,80513994,http://api.brain-map.org/grid_data/download/80513994?include=energy,19302,5828
Pxmp4,sagittal,68499225,http://api.brain-map.org/grid_data/download/68499225?include=energy,59038,11264
Pxn,coronal,1814,http://api.brain-map.org/grid_data/download/1814?include=energy,19303,5829
Pxn,sagittal,1815,http://api.brain-map.org/grid_data/download/1815?include=energy,19303,5829
Pxn,sagittal,70918970,http://api.brain-map.org/grid_data/download/70918970?include=energy,19303,5829
Pxt1,sagittal,70300971,http://api.brain-map.org/grid_data/download/70300971?include=energy,69307,NA
Pycard,sagittal,68269285,http://api.brain-map.org/grid_data/download/68269285?include=energy,66824,29108
Pycr1,sagittal,70473957,http://api.brain-map.org/grid_data/download/70473957?include=energy,209027,5831
Pycr2,sagittal,77923131,http://api.brain-map.org/grid_data/download/77923131?include=energy,69051,29920
Pycr2,sagittal,68269281,http://api.brain-map.org/grid_data/download/68269281?include=energy,69051,29920
Pycrl,sagittal,70918790,http://api.brain-map.org/grid_data/download/70918790?include=energy,66194,65263
Pycrl,sagittal,2516,http://api.brain-map.org/grid_data/download/2516?include=energy,66194,65263
Pycrl,coronal,2515,http://api.brain-map.org/grid_data/download/2515?include=energy,66194,65263
Pydc3,sagittal,71808409,http://api.brain-map.org/grid_data/download/71808409?include=energy,100033459,3428
Pygb,sagittal,227737,http://api.brain-map.org/grid_data/download/227737?include=energy,110078,5834
Pygb,coronal,276075,http://api.brain-map.org/grid_data/download/276075?include=energy,110078,5834
Pygl,sagittal,75826661,http://api.brain-map.org/grid_data/download/75826661?include=energy,110095,5836
Pygm,sagittal,75198214,http://api.brain-map.org/grid_data/download/75198214?include=energy,19309,5837
Pygo1,sagittal,69289769,http://api.brain-map.org/grid_data/download/69289769?include=energy,72135,26108
Pygo2,sagittal,68845627,http://api.brain-map.org/grid_data/download/68845627?include=energy,68911,90780
Pyhin1,sagittal,71764715,http://api.brain-map.org/grid_data/download/71764715?include=energy,236312,3428
